step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
140,2318.38,163.0,0.0,0.0,0.0,0,0,0,1,0,0,0
18,250492.88,11958.0,0.0,816977.15,1737966.94,0,1,0,0,0,0,0
333,232052.75,0.0,232052.75,243920.89,11868.15,1,0,0,0,0,0,0
330,18740.42,8232122.71,8250863.13,75927.81,57187.39,1,0,0,0,0,0,0
234,169708.77,0.0,0.0,3306154.42,3475863.19,0,1,0,0,0,0,0
186,93660.83,7169.0,100829.83,298538.06,204877.23,1,0,0,0,0,0,0
299,30551.37,20481.0,0.0,0.0,30551.37,0,1,0,0,0,0,0
355,70979.42,0.0,0.0,11781184.26,11852163.69,0,1,0,0,0,0,0
211,111425.69,39495.0,0.0,0.0,111425.69,0,1,0,0,0,0,0
300,378842.36,0.0,0.0,588621.96,967464.32,0,0,0,0,1,0,0
134,518758.87,2421919.65,2940678.52,1965697.18,1446938.31,1,0,0,0,0,0,0
206,129251.87,4706090.17,4835342.04,553840.71,424588.84,1,0,0,0,0,0,0
250,2859.67,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
132,664649.31,0.0,0.0,2934348.17,3598997.48,0,0,0,0,1,0,0
231,224885.62,285669.82,60784.2,774356.04,999241.66,0,0,0,0,1,0,0
588,1415.75,168815.0,167399.25,541266.23,542681.98,0,0,1,0,0,0,0
307,225246.83,398776.0,624022.83,282729.88,57483.05,1,0,0,0,0,0,0
251,4207.01,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
345,142771.39,279629.0,136857.61,23358.46,166129.85,0,1,0,0,0,0,0
34,31374.05,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
180,19432.21,8312.0,0.0,0.0,0.0,0,0,0,1,0,0,0
371,187863.4,183.0,0.0,221719.08,409582.48,0,1,0,0,0,0,0
522,32069.22,122075.9,90006.68,0.0,0.0,0,0,0,1,0,0,0
355,8599.75,44620.43,36020.68,0.0,0.0,0,0,0,1,0,0,0
261,128471.82,22247017.94,22375489.76,2251165.44,2122693.62,1,0,0,0,0,0,0
253,1993.82,264022.21,262028.39,0.0,0.0,0,0,0,1,0,0,0
276,102994.43,15970.0,0.0,0.0,102994.43,0,1,0,0,0,0,0
136,11480.25,250672.0,239191.75,0.0,0.0,0,0,0,1,0,0,0
305,139999.57,0.0,0.0,273653.65,413653.22,0,1,0,0,0,0,0
34,188567.67,8271074.78,8459642.44,10904590.33,10716022.66,1,0,0,0,0,0,0
300,111369.95,49561.0,0.0,639652.37,751022.32,0,1,0,0,0,0,0
9,2777.4,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
251,162211.04,13675.0,0.0,2501374.29,2749562.82,0,1,0,0,0,0,0
345,1690983.03,45563.0,0.0,113508.25,1804491.29,0,0,0,0,1,0,0
208,14685.08,7088.0,0.0,0.0,0.0,0,0,0,1,0,0,0
259,127947.04,71231.41,0.0,551769.56,679716.6,0,1,0,0,0,0,0
119,4305.85,95545.0,91239.15,0.0,0.0,0,0,0,1,0,0,0
398,360808.59,0.0,0.0,1612141.43,1972950.01,0,1,0,0,0,0,0
587,368431.8,1550548.35,1918980.15,1043009.83,674578.03,1,0,0,0,0,0,0
184,292006.5,101668.0,0.0,13085.74,305092.24,0,1,0,0,0,0,0
235,241018.47,21986757.22,22227775.69,629992.06,388973.59,1,0,0,0,0,0,0
16,20690.06,58836.0,79526.06,89256.97,68566.91,1,0,0,0,0,0,0
153,138553.19,95.0,0.0,1038903.31,1177456.5,0,1,0,0,0,0,0
188,142557.74,78816.0,221373.74,0.0,0.0,1,0,0,0,0,0,0
350,171222.08,933.0,0.0,9560943.28,9732165.35,0,1,0,0,0,0,0
46,295438.46,0.0,0.0,2338121.34,2633559.81,0,1,0,0,0,0,0
322,451941.85,23232.97,0.0,1585524.46,2037466.31,0,1,0,0,0,0,0
401,477804.5,13156.0,0.0,5044971.04,5522775.53,0,0,0,0,1,0,0
301,83542.84,0.0,0.0,867468.86,951011.7,0,1,0,0,0,0,0
139,494803.38,2305997.69,2800801.07,2403191.53,1908388.16,1,0,0,0,0,0,0
351,317496.16,441.0,317937.16,843031.95,525535.79,1,0,0,0,0,0,0
185,106432.15,0.0,0.0,1597372.96,1703805.11,0,1,0,0,0,0,0
12,55064.75,22001.0,0.0,3745502.72,3800567.47,0,1,0,0,0,0,0
17,95867.43,8657705.73,8753573.16,180045.31,84177.88,1,0,0,0,0,0,0
582,6290.34,3795.0,0.0,0.0,0.0,0,0,0,1,0,0,0
407,35634.73,28757.73,0.0,0.0,0.0,0,0,0,1,0,0,0
35,387385.01,11580.0,0.0,2623747.05,2752697.81,0,1,0,0,0,0,0
299,87642.02,1702.0,89344.02,0.0,0.0,1,0,0,0,0,0,0
234,38073.85,449504.66,411430.81,0.0,0.0,0,0,0,1,0,0,0
256,190960.64,6174.0,0.0,0.0,190960.64,0,1,0,0,0,0,0
261,7864.29,22040.0,14175.71,0.0,0.0,0,0,0,1,0,0,0
16,248859.0,4717973.54,4966832.54,2171681.3,1773711.21,1,0,0,0,0,0,0
143,5477.22,16587.0,11109.78,0.0,0.0,0,0,0,1,0,0,0
263,176441.57,192964.0,369405.57,1784894.79,1608453.22,1,0,0,0,0,0,0
36,6331.56,1612703.16,1606371.6,788082.76,794414.32,0,1,0,0,0,0,0
282,187101.04,6921.0,194022.04,0.0,0.0,1,0,0,0,0,0,0
188,2532.51,72382.0,69849.49,1134477.96,1137010.46,0,0,1,0,0,0,0
281,124935.42,53650.0,0.0,0.0,124935.42,0,1,0,0,0,0,0
94,173862.22,2855008.0,3028870.22,399493.92,225631.71,1,0,0,0,0,0,0
212,327272.91,0.0,0.0,1354950.13,1682223.04,0,1,0,0,0,0,0
276,131203.46,0.0,0.0,1290421.38,1421624.84,0,1,0,0,0,0,0
119,116922.71,2448571.88,2565494.6,3040808.38,2923885.66,1,0,0,0,0,0,0
17,102.55,15681.0,15578.45,0.0,0.0,0,0,0,1,0,0,0
205,304578.8,14518436.69,14823015.5,3779697.33,3475118.53,1,0,0,0,0,0,0
309,192514.58,200528.0,8013.42,0.0,192514.58,0,1,0,0,0,0,0
621,10205.93,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
474,15574.51,6949255.83,6964830.35,2506864.73,2491290.22,1,0,0,0,0,0,0
16,1836.77,317.0,0.0,31021.91,32858.68,0,0,1,0,0,0,0
47,6063.56,109457.38,103393.83,0.0,0.0,0,0,0,1,0,0,0
360,206287.52,0.0,0.0,4194996.29,4401283.8,0,1,0,0,0,0,0
324,219329.31,2043.0,0.0,0.0,219329.31,0,1,0,0,0,0,0
332,62346.0,0.0,0.0,142768.79,205114.79,0,1,0,0,0,0,0
307,187450.08,4355883.58,4543333.66,566026.03,378575.95,1,0,0,0,0,0,0
357,99829.56,27862.0,0.0,0.0,99829.56,0,1,0,0,0,0,0
18,31161.13,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
136,396361.94,42167.0,0.0,0.0,396361.94,0,1,0,0,0,0,0
329,2767.79,1038.0,0.0,0.0,0.0,0,0,0,1,0,0,0
156,367727.61,1981416.41,2349144.02,504645.71,136918.09,1,0,0,0,0,0,0
18,330920.74,47213.0,0.0,0.0,586515.0,0,1,0,0,0,0,0
321,2744909.91,40668.0,0.0,7714.73,2752624.64,0,0,0,0,1,0,0
188,213439.58,31367.0,0.0,1564249.04,1777688.62,0,1,0,0,0,0,0
321,52816.42,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
129,517053.24,0.0,0.0,1725983.09,2377266.46,0,1,0,0,0,0,0
249,313615.12,0.0,0.0,711691.99,1025307.11,0,1,0,0,0,0,0
34,18939.62,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
212,37750.71,0.0,0.0,335252.94,373003.66,0,1,0,0,0,0,0
354,249062.66,0.0,0.0,342162.99,591225.64,0,1,0,0,0,0,0
211,305586.34,5544.0,0.0,0.0,305586.34,0,1,0,0,0,0,0
546,11073.7,28781.0,17707.3,0.0,0.0,0,0,0,1,0,0,0
402,42993.34,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
143,185587.76,0.0,0.0,863946.06,1049533.82,0,1,0,0,0,0,0
306,139409.77,3819204.1,3958613.87,193596.17,54186.4,1,0,0,0,0,0,0
404,16541.36,990.0,0.0,0.0,0.0,0,0,0,1,0,0,0
403,12809.85,3908.04,0.0,0.0,0.0,0,0,0,1,0,0,0
185,327881.86,0.0,0.0,367530.84,799519.25,0,1,0,0,0,0,0
239,6322.27,15349.0,9026.73,0.0,0.0,0,0,0,1,0,0,0
228,90161.79,0.0,0.0,220379.29,310541.08,0,1,0,0,0,0,0
592,302464.44,0.0,0.0,742649.04,1045113.48,0,1,0,0,0,0,0
137,18164.99,0.0,0.0,551992.83,439177.44,0,1,0,0,0,0,0
202,104868.51,20505.13,0.0,411777.14,516645.65,0,1,0,0,0,0,0
13,37239.5,347249.5,310010.0,0.0,37239.5,0,1,0,0,0,0,0
205,78186.27,7823370.04,7901556.3,1285025.13,1206838.86,1,0,0,0,0,0,0
399,361758.39,152101.0,513859.39,0.0,0.0,1,0,0,0,0,0,0
164,232532.25,7487816.17,7720348.42,1112793.92,880261.68,1,0,0,0,0,0,0
186,13560.87,33604.0,20043.13,0.0,0.0,0,0,0,1,0,0,0
426,8798.77,235166.56,226367.79,0.0,0.0,0,0,0,1,0,0,0
300,7708.45,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
138,48956.55,50338.0,1381.45,0.0,0.0,0,0,0,1,0,0,0
256,92562.67,513160.58,605723.25,525946.03,433383.35,1,0,0,0,0,0,0
637,482927.2,583.0,0.0,1369489.96,1852417.16,0,0,0,0,1,0,0
327,99910.14,11522.0,0.0,0.0,99910.14,0,1,0,0,0,0,0
326,238556.74,27002.0,265558.74,82949.64,0.0,1,0,0,0,0,0,0
283,8968.38,0.0,0.0,175878.54,184846.92,0,1,0,0,0,0,0
451,254488.57,0.0,0.0,8942520.3,9197008.86,0,1,0,0,0,0,0
325,32964.68,85319.0,52354.32,0.0,0.0,0,0,0,1,0,0,0
404,152478.7,11462.0,0.0,0.0,152478.7,0,1,0,0,0,0,0
139,17944.89,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
305,546776.88,1732292.39,2279069.27,4052513.82,3505736.94,1,0,0,0,0,0,0
165,290141.86,0.0,0.0,367654.44,657796.3,0,1,0,0,0,0,0
357,934495.32,0.0,0.0,3292681.48,4227176.8,0,0,0,0,1,0,0
490,198157.57,0.0,0.0,3475913.51,3674071.08,0,1,0,0,0,0,0
306,253877.67,1150877.5,1404755.17,1971003.93,1717126.26,1,0,0,0,0,0,0
41,12616.07,0.0,0.0,2084838.83,2097454.9,0,1,0,0,0,0,0
307,56032.06,4685.0,60717.06,72172.48,16140.42,1,0,0,0,0,0,0
205,3128.63,239.0,0.0,0.0,0.0,0,0,0,1,0,0,0
257,322611.29,0.0,0.0,1000750.52,2183539.97,0,0,0,0,1,0,0
352,45309.24,0.0,0.0,693169.38,738478.62,0,1,0,0,0,0,0
305,271760.79,1090.0,0.0,307000.33,578761.12,0,1,0,0,0,0,0
577,546060.23,5198718.58,5744778.81,934419.75,388359.52,1,0,0,0,0,0,0
346,166605.9,0.0,0.0,3999224.03,4165829.93,0,1,0,0,0,0,0
308,119684.42,7425237.26,7544921.68,235865.55,116181.13,1,0,0,0,0,0,0
359,343307.86,0.0,0.0,600981.37,944289.23,0,1,0,0,0,0,0
234,165192.4,0.0,0.0,9158725.85,9323918.25,0,1,0,0,0,0,0
164,80298.01,0.0,0.0,354295.32,434593.34,0,1,0,0,0,0,0
119,7852.15,259.0,0.0,0.0,0.0,0,0,0,1,0,0,0
394,17339.83,50314.0,32974.17,0.0,0.0,0,0,0,1,0,0,0
10,160204.36,8985794.29,9145998.65,3622438.62,4193397.68,1,0,0,0,0,0,0
159,321547.41,1043.0,0.0,0.0,321547.41,0,1,0,0,0,0,0
301,307694.73,14413748.6,14721443.33,456122.92,148428.19,1,0,0,0,0,0,0
282,7211.67,10626.0,3414.33,0.0,0.0,0,0,0,1,0,0,0
178,262115.59,9084864.8,9346980.39,1955807.74,1693692.15,1,0,0,0,0,0,0
258,22088.96,83388.21,61299.25,0.0,0.0,0,0,0,1,0,0,0
131,136783.5,49965.0,0.0,234501.52,371285.02,0,1,0,0,0,0,0
379,188153.62,0.0,0.0,371946.64,560100.26,0,1,0,0,0,0,0
38,168523.19,3225280.7,3393803.89,312413.68,143890.49,1,0,0,0,0,0,0
203,58973.86,79266.0,20292.14,0.0,58973.86,0,1,0,0,0,0,0
162,358019.12,0.0,0.0,1911653.06,2269672.19,0,0,0,0,1,0,0
351,11009.45,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
283,258062.12,1347663.99,1605726.1,435500.81,177438.69,1,0,0,0,0,0,0
355,112668.05,20976.0,0.0,0.0,112668.05,0,1,0,0,0,0,0
142,285488.05,0.0,0.0,775466.6,1060954.64,0,1,0,0,0,0,0
355,127334.6,0.0,0.0,739747.05,867081.66,0,1,0,0,0,0,0
407,23812.5,177.0,0.0,0.0,0.0,0,0,0,1,0,0,0
262,2879.0,130.0,0.0,0.0,0.0,0,0,0,1,0,0,0
232,388269.08,0.0,0.0,827441.66,1215710.73,0,1,0,0,0,0,0
326,226398.25,169.0,0.0,833191.61,1059589.86,0,1,0,0,0,0,0
14,12709.22,6396.49,0.0,654651.97,569112.01,0,1,0,0,0,0,0
138,9536.56,29.0,0.0,0.0,0.0,0,0,0,1,0,0,0
132,16546.61,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
308,3515.13,31744.0,28228.87,0.0,0.0,0,0,0,1,0,0,0
227,110726.03,10469.0,121195.03,842281.56,731555.52,1,0,0,0,0,0,0
227,18929.72,232979.97,214050.25,0.0,0.0,0,0,0,1,0,0,0
211,17743.22,0.0,0.0,219584.49,237327.71,0,1,0,0,0,0,0
211,1103.33,33486.0,32382.67,0.0,0.0,0,0,0,1,0,0,0
349,330070.25,0.0,0.0,331315.27,661385.53,0,0,0,0,1,0,0
231,20265.0,0.0,0.0,1621432.8,1641697.8,0,1,0,0,0,0,0
185,19621.5,51684.0,32062.5,0.0,0.0,0,0,0,1,0,0,0
687,16698.32,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
348,156654.47,0.0,0.0,397068.59,553723.06,0,1,0,0,0,0,0
161,470811.98,0.0,0.0,698310.76,1169122.74,0,0,0,0,1,0,0
353,248051.84,19532850.02,19780901.86,299924.75,51872.9,1,0,0,0,0,0,0
282,184912.29,24226.0,0.0,1682055.54,1866967.83,0,1,0,0,0,0,0
12,10840.3,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
181,101304.94,6659379.41,6760684.35,104362.55,3057.61,1,0,0,0,0,0,0
133,167417.18,537.0,0.0,519570.09,686987.27,0,1,0,0,0,0,0
163,76106.72,0.0,0.0,1802559.44,1878666.16,0,1,0,0,0,0,0
18,382433.08,3505.0,0.0,0.0,382433.08,0,1,0,0,0,0,0
209,5906.26,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
329,24174.97,0.0,0.0,310378.77,334553.75,0,1,0,0,0,0,0
306,339410.19,0.0,0.0,442593.09,782003.28,0,1,0,0,0,0,0
204,238767.95,22384.0,0.0,0.0,238767.95,0,1,0,0,0,0,0
9,22355.56,21678.0,0.0,293417.51,79400.75,0,1,0,0,0,0,0
232,350362.49,6546011.3,6896373.79,431871.99,81509.51,1,0,0,0,0,0,0
254,36307.34,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
131,138442.97,0.0,0.0,7752630.5,7891073.46,0,1,0,0,0,0,0
420,194343.87,0.0,0.0,248927.78,443271.64,0,1,0,0,0,0,0
153,135585.71,341.0,0.0,4808409.1,4943994.81,0,1,0,0,0,0,0
18,244464.41,9242893.96,9487358.37,2695359.8,2450895.4,1,0,0,0,0,0,0
13,36560.96,3907.0,0.0,1745356.48,1781917.43,0,1,0,0,0,0,0
163,586775.66,0.0,0.0,857255.41,1444031.06,0,0,0,0,1,0,0
531,5457.52,10630.0,5172.48,0.0,0.0,0,0,0,1,0,0,0
544,364753.73,133951.0,0.0,131535.96,496289.69,0,1,0,0,0,0,0
298,550772.89,22050.0,0.0,212369.35,763142.24,0,1,0,0,0,0,0
348,2822.97,27195.0,24372.03,0.0,0.0,0,0,0,1,0,0,0
44,12073.53,56127.0,44053.47,0.0,0.0,0,0,0,1,0,0,0
141,115333.98,99313.0,0.0,26836.97,142170.95,0,1,0,0,0,0,0
17,32095.24,7604760.88,7636856.11,316190.96,284095.72,1,0,0,0,0,0,0
299,56606.6,2017959.0,2074565.59,6597413.58,6540806.99,1,0,0,0,0,0,0
235,129309.64,0.0,0.0,1640749.18,1770058.81,0,1,0,0,0,0,0
280,122033.67,206736.0,84702.33,489716.97,611750.63,0,1,0,0,0,0,0
371,962547.95,104032.0,0.0,132564.65,1095112.6,0,0,0,0,1,0,0
164,6030.47,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
527,88493.5,2533426.6,2621920.1,2563990.67,2475497.17,1,0,0,0,0,0,0
277,423983.01,50191.24,0.0,2156269.33,2580252.33,0,1,0,0,0,0,0
17,185908.62,2814.0,0.0,309621.73,495530.36,0,1,0,0,0,0,0
348,26244.72,19186.0,45430.72,0.0,0.0,1,0,0,0,0,0,0
156,23726.71,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
207,366738.88,0.0,0.0,564015.25,930754.13,0,1,0,0,0,0,0
276,18897.74,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
228,28949.01,0.0,0.0,816189.95,1281406.97,0,1,0,0,0,0,0
332,14900.85,1102835.91,1117736.77,2306762.04,2291861.18,1,0,0,0,0,0,0
181,3464.89,69297.0,65832.11,0.0,0.0,0,0,0,1,0,0,0
17,1851.98,146125.48,144273.5,0.0,0.0,0,0,0,1,0,0,0
278,293567.78,1463130.77,1756698.55,597250.97,303683.19,1,0,0,0,0,0,0
155,41612.87,303177.68,261564.81,0.0,0.0,0,0,0,1,0,0,0
309,138278.71,0.0,0.0,998797.15,1137075.86,0,1,0,0,0,0,0
164,149732.15,50757.0,0.0,2721163.9,2870896.06,0,1,0,0,0,0,0
41,34355.08,128045.08,93690.0,1187000.54,1221355.62,0,1,0,0,0,0,0
308,46795.39,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
303,21807.25,3919873.52,3941680.77,11417198.07,11395390.82,1,0,0,0,0,0,0
355,15732.6,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
203,17826.47,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
257,123139.35,0.0,0.0,1604920.04,1728059.39,0,1,0,0,0,0,0
275,2927.44,41384.0,38456.56,0.0,0.0,0,0,0,1,0,0,0
325,99584.61,0.0,0.0,1903941.61,2003526.22,0,1,0,0,0,0,0
35,237679.63,0.0,0.0,1846526.6,2084206.23,0,1,0,0,0,0,0
303,258715.74,50051.0,0.0,99377.32,358093.06,0,1,0,0,0,0,0
619,11597.59,6246.0,0.0,396780.96,408378.54,0,1,0,0,0,0,0
403,39063.01,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
225,5278.14,49567.0,44288.86,0.0,0.0,0,0,0,1,0,0,0
9,7925.51,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
210,91883.13,0.0,0.0,4229030.63,4320913.76,0,1,0,0,0,0,0
276,248955.45,13286.0,0.0,313420.41,562375.86,0,1,0,0,0,0,0
350,54234.62,20203.0,0.0,0.0,0.0,0,0,0,1,0,0,0
286,16210.75,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
233,187709.25,0.0,0.0,501415.09,488812.71,0,1,0,0,0,0,0
203,75194.54,1607424.43,1682618.97,594219.69,519025.15,1,0,0,0,0,0,0
185,560061.02,53114.0,613175.02,206052.77,0.0,1,0,0,0,0,0,0
1,282944.06,398655.68,115711.62,427095.0,11073556.18,0,1,0,0,0,0,0
35,165321.8,0.0,0.0,494234.84,639197.69,0,1,0,0,0,0,0
354,121853.91,50420.0,0.0,760019.65,881873.56,0,1,0,0,0,0,0
12,10674.57,87149.32,76474.75,0.0,0.0,0,0,0,1,0,0,0
322,119284.4,40206.0,0.0,2274267.74,2393552.14,0,1,0,0,0,0,0
257,302101.95,1578.0,303679.95,4225.56,0.0,1,0,0,0,0,0,0
156,46897.26,0.0,0.0,5897914.86,5944812.12,0,1,0,0,0,0,0
331,179069.25,0.0,0.0,752312.92,931382.16,0,1,0,0,0,0,0
333,4474.35,40600.0,36125.65,237125.37,241599.72,0,1,0,0,0,0,0
164,2093.59,19961.0,17867.41,0.0,0.0,0,0,0,1,0,0,0
8,75120.43,0.0,0.0,428151.35,914190.45,0,1,0,0,0,0,0
42,20842.71,24417.0,3574.29,659140.76,679983.47,0,1,0,0,0,0,0
38,23193.94,53831.0,30637.06,0.0,0.0,0,0,0,1,0,0,0
302,237687.05,30317.0,268004.05,690171.03,452483.98,1,0,0,0,0,0,0
229,230347.74,0.0,0.0,5575358.72,5805706.47,0,1,0,0,0,0,0
326,1025.02,51066.0,50040.98,0.0,0.0,0,0,0,1,0,0,0
259,93044.41,50963.0,0.0,9289179.29,9382223.7,0,1,0,0,0,0,0
249,8496.12,19812.96,11316.84,0.0,0.0,0,0,0,1,0,0,0
370,172994.11,4041739.23,4214733.34,1732590.7,1559596.59,1,0,0,0,0,0,0
131,463759.21,29030.0,492789.21,109644.7,0.0,1,0,0,0,0,0,0
178,1395.14,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
352,110684.9,22407.0,0.0,243117.05,353801.95,0,1,0,0,0,0,0
305,113081.4,3823.0,116904.4,0.0,0.0,1,0,0,0,0,0,0
325,8172.1,6107.0,0.0,0.0,0.0,0,0,0,1,0,0,0
129,216906.28,10130.0,0.0,574027.13,790933.41,0,1,0,0,0,0,0
522,73664.99,5007774.07,5081439.06,4520759.01,4447094.02,1,0,0,0,0,0,0
301,317756.33,15734822.0,16052578.33,730125.32,412368.99,1,0,0,0,0,0,0
239,148579.65,3564248.91,3712828.56,1491656.9,1343077.24,1,0,0,0,0,0,0
43,89404.22,653.0,0.0,0.0,89404.22,0,1,0,0,0,0,0
397,409551.18,14801.0,0.0,8817562.85,9227114.03,0,0,0,0,1,0,0
228,91802.85,526874.83,618677.69,4286896.85,4195094.0,1,0,0,0,0,0,0
287,12635.64,21594.0,8958.36,0.0,0.0,0,0,0,1,0,0,0
134,56280.35,5181.0,0.0,143739.44,200019.79,0,1,0,0,0,0,0
15,5658.34,5505.0,0.0,0.0,0.0,0,0,0,1,0,0,0
205,107258.36,693.0,107951.36,1652558.59,1545300.23,1,0,0,0,0,0,0
8,94359.53,15772.0,110131.53,0.0,0.0,1,0,0,0,0,0,0
42,3299497.57,0.0,0.0,11677111.42,14976608.99,0,0,0,0,1,0,0
330,9816.47,0.0,0.0,35671.2,45487.66,0,1,0,0,0,0,0
670,1579.89,51973.0,50393.11,0.0,0.0,0,0,0,1,0,0,0
309,139383.75,0.0,0.0,1098088.19,1237471.94,0,1,0,0,0,0,0
140,3696.41,40489.0,36792.59,0.0,0.0,0,0,0,1,0,0,0
35,17781.35,99253.0,81471.65,0.0,0.0,0,0,0,1,0,0,0
380,6338.98,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
43,5646.62,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
202,553332.88,0.0,0.0,635177.48,1188510.36,0,1,0,0,0,0,0
565,21708.14,653113.0,631404.86,0.0,0.0,0,0,0,1,0,0,0
306,11088.27,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
346,5854.83,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
330,134266.05,0.0,0.0,1600814.19,1735080.24,0,1,0,0,0,0,0
397,534027.02,138062.0,672089.02,5239182.58,4705155.56,1,0,0,0,0,0,0
203,157690.92,71288.0,0.0,71335.01,229025.93,0,1,0,0,0,0,0
354,57657.18,10609482.71,10667139.89,105022.0,47364.82,1,0,0,0,0,0,0
237,371868.25,16627.0,0.0,373844.19,745712.44,0,0,0,0,1,0,0
321,103658.01,138772.0,242430.01,283519.84,179861.83,1,0,0,0,0,0,0
253,353.81,10312.0,9958.19,0.0,0.0,0,0,0,1,0,0,0
249,324260.33,79388.53,0.0,520261.77,1018285.84,0,1,0,0,0,0,0
405,178614.95,29189.99,207804.94,3204966.47,3026351.52,1,0,0,0,0,0,0
399,34839.14,116750.23,81911.09,196327.44,231166.58,0,1,0,0,0,0,0
180,39237.02,1584721.59,1623958.61,2457298.59,2100334.24,1,0,0,0,0,0,0
350,912627.81,0.0,0.0,1274514.0,2187141.81,0,0,0,0,1,0,0
283,246711.56,198712.94,445424.5,2363988.65,2204479.02,1,0,0,0,0,0,0
228,85041.66,14556.0,0.0,1333152.96,1418194.62,0,1,0,0,0,0,0
42,129455.52,92146.0,0.0,0.0,129455.52,0,1,0,0,0,0,0
17,446019.24,31486.0,0.0,321185.27,1006577.99,0,1,0,0,0,0,0
397,181014.26,1068.0,182082.26,63865.96,0.0,1,0,0,0,0,0,0
163,174266.69,0.0,0.0,2029521.85,2203788.55,0,1,0,0,0,0,0
251,11638.19,31333.0,19694.81,0.0,0.0,0,0,0,1,0,0,0
567,404883.07,15554.0,420437.07,889751.21,484868.13,1,0,0,0,0,0,0
235,208278.63,1401855.64,1610134.27,1292988.39,1084709.76,1,0,0,0,0,0,0
308,159293.7,4039.0,0.0,516101.48,675395.18,0,1,0,0,0,0,0
265,51842.7,8222732.43,8274575.13,95514.86,43672.17,1,0,0,0,0,0,0
251,219107.29,0.0,0.0,335706.12,554813.42,0,1,0,0,0,0,0
327,54300.89,135273.93,189574.82,70835.77,16534.89,1,0,0,0,0,0,0
140,258729.46,2781507.76,3040237.22,1142225.88,883496.42,1,0,0,0,0,0,0
439,738.92,5071.0,4332.08,0.0,0.0,0,0,0,1,0,0,0
15,19202.44,14772.0,0.0,0.0,0.0,0,0,0,1,0,0,0
158,138271.07,32373.0,170644.07,0.0,0.0,1,0,0,0,0,0,0
20,8144.31,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
304,332992.44,4638854.43,4971846.87,1929460.15,1596467.71,1,0,0,0,0,0,0
303,268233.26,475783.0,207549.74,3310609.48,3578842.73,0,1,0,0,0,0,0
393,70155.52,0.0,0.0,217713.36,287868.88,0,1,0,0,0,0,0
401,144056.74,10605627.23,10749683.97,5712963.17,5568906.43,1,0,0,0,0,0,0
401,25068.11,38602.41,13534.3,0.0,0.0,0,0,0,1,0,0,0
142,7519.88,51330.03,43810.16,0.0,0.0,0,0,0,1,0,0,0
22,13528.75,3121760.16,3135288.91,99480.56,85951.81,1,0,0,0,0,0,0
201,135912.49,0.0,0.0,1352335.62,1488248.11,0,1,0,0,0,0,0
38,19278.13,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
372,924.69,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
208,205313.69,0.0,0.0,237730.05,443043.74,0,1,0,0,0,0,0
184,144038.33,2469215.43,2613253.76,263306.73,119268.4,1,0,0,0,0,0,0
400,463375.46,14490.0,0.0,0.0,463375.46,0,0,0,0,1,0,0
162,171255.36,6366838.05,6538093.41,465587.7,294332.34,1,0,0,0,0,0,0
290,66944.33,5658.77,0.0,0.0,0.0,0,0,0,1,0,0,0
305,8881.22,60516.03,51634.81,0.0,0.0,0,0,0,1,0,0,0
297,18658.01,265.0,0.0,95954.07,114612.08,0,1,0,0,0,0,0
287,2812.5,841.0,0.0,0.0,0.0,0,0,0,1,0,0,0
403,159651.04,63125.0,222776.04,131497.63,0.0,1,0,0,0,0,0,0
